dataset,tier,model_dir,n_models,metric,stratum,estimate,ci95_low,ci95_high,one_sided95_lower,conditional_finite_ci95_low,conditional_finite_ci95_high,bootstrap_n,bootstrap_undefined,bootstrap_undefined_fraction,interval_status,geometric_shift_pct,geometric_ci95_low_pct,geometric_ci95_high_pct
h6_excluding_confirmed_audited_disclosures,per_model,claude-opus-4-7_20260815_042213,1,log,known_label,0.15988093087023358,0.0714428274522911,0.2514169163069085,0.0856340189217864,0.0714428274522911,0.2514169163069085,10000,0,0.0,supported,17.3371150392,7.405674238554955,28.58460627861023
h6_excluding_confirmed_audited_disclosures,per_model,claude-opus-4-7_20260815_042213,1,log,positive,0.15988093087023358,0.0714428274522911,0.2514169163069085,0.0856340189217864,0.0714428274522911,0.2514169163069085,10000,0,0.0,supported,17.3371150392,7.405674238554955,28.58460627861023
h6_excluding_confirmed_audited_disclosures,per_model,claude-opus-4-7_20260815_042213,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,claude-opus-4-7_20260815_042213,1,binary,all,0.4186313973548016,0.2301561533704391,0.6045897559964055,0.25958985680053454,0.2301561533704391,0.6045897559964055,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,claude-opus-4-7_20260815_042213,1,binary,known_label,0.4186313973548016,0.2301561533704391,0.6045897559964055,0.25958985680053454,0.2301561533704391,0.6045897559964055,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,claude-opus-4-7_20260815_042213,1,binary,positive,0.4186313973548016,0.2301561533704391,0.6045897559964055,0.25958985680053454,0.2301561533704391,0.6045897559964055,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,claude-opus-4-7_20260815_042213,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-flash-0731_20260815_030703,1,log,all,0.027735498727906815,0.01285560902503482,0.04469808351772472,0.01478725144589177,0.01285560902503482,0.04469808351772472,10000,0,0.0,supported,2.812370842526456,1.2938597608358744,4.571209452667664
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-flash-0731_20260815_030703,1,log,known_label,0.030253788556827033,0.013964769652244604,0.049247784287688466,0.01613025444760563,0.013964769652244604,0.049247784287688466,10000,0,0.0,supported,3.071608471045552,1.4062732526456387,5.048061108443262
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-flash-0731_20260815_030703,1,log,positive,0.03951502751732505,0.012423450480010523,0.06979269112462602,0.016457283140227652,0.012423450480010523,0.06979269112462602,10000,0,0.0,supported,4.03061319859161,1.2500942112909847,7.228586383431463
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-flash-0731_20260815_030703,1,log,negative,0.02606178060440456,0.006208782109928634,0.050708814011347324,0.008575753107958306,0.006208782109928634,0.050708814011347324,10000,0,0.0,supported,2.6404358396295464,0.6228096549932219,5.201651620966172
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-flash-0731_20260815_030703,1,binary,all,0.45999999999999996,0.29999999999999993,0.6200000000000001,0.32,0.29999999999999993,0.6200000000000001,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-flash-0731_20260815_030703,1,binary,known_label,0.5,0.3145866560340244,0.6809839804025849,0.3440026565026565,0.3145866560340244,0.6809839804025849,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-flash-0731_20260815_030703,1,binary,positive,0.5048076923076923,0.16666666666666669,0.8181818181818182,0.2272727272727273,0.16666666666666669,0.8181818181818182,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-flash-0731_20260815_030703,1,binary,negative,0.5046296296296297,0.26984010613042875,0.7242857142857143,0.3092894461859979,0.26984010613042875,0.7242857142857143,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-pro-0813_20260815_030703,1,log,all,0.11813347508752159,0.04608636452068726,0.1928594973983988,0.05645301692865612,0.04608636452068726,0.1928594973983988,10000,0,0.0,supported,12.539431344748511,4.716484494165104,21.271239230238024
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-pro-0813_20260815_030703,1,log,known_label,0.12686142805085865,0.05168548313872208,0.20477267218199288,0.06293752703830932,0.05168548313872208,0.20477267218199288,10000,0,0.0,supported,13.525969173298455,5.304449017603652,22.72460460841886
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-pro-0813_20260815_030703,1,log,positive,0.08487524078737607,,,,-0.04433308510888878,0.21482896841500887,10000,54,0.0054,withheld_undefined_support,8.858124768689981,,
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-pro-0813_20260815_030703,1,log,negative,0.13520598124747707,0.05025975134686753,0.22300552665752363,0.06334686203710511,0.05025975134686753,0.22300552665752363,10000,0,0.0,supported,14.477256174796608,5.154420092733259,24.98274810853482
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-pro-0813_20260815_030703,1,binary,all,0.33850931677018636,0.13708350333197336,0.532752976190476,0.16972805563231094,0.13708350333197336,0.532752976190476,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-pro-0813_20260815_030703,1,binary,known_label,0.3520950594121326,0.14404491341991346,0.5527770177838576,0.17646838014485072,0.14404491341991346,0.5527770177838576,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-pro-0813_20260815_030703,1,binary,positive,0.3,,,,-0.3076923076923077,0.8333333333333334,10000,54,0.0054,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,deepseek-v4-pro-0813_20260815_030703,1,binary,negative,0.3630268199233716,0.1277766106442577,0.5878388615888616,0.16666666666666669,0.1277766106442577,0.5878388615888616,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,glm-5p2_20260815_030703,1,log,all,0.25630332980578885,-0.0490120655220907,0.5726786344796212,0.0007739245708439319,-0.0490120655220907,0.5726786344796212,10000,0,0.0,supported,29.214461447622593,-4.78303587946424,77.30099419260009
h6_excluding_confirmed_audited_disclosures,per_model,glm-5p2_20260815_030703,1,log,known_label,0.25630332980578885,-0.0490120655220907,0.5726786344796212,0.0007739245708439319,-0.0490120655220907,0.5726786344796212,10000,0,0.0,supported,29.214461447622593,-4.78303587946424,77.30099419260009
h6_excluding_confirmed_audited_disclosures,per_model,glm-5p2_20260815_030703,1,log,positive,0.23626555055298226,-0.09807005904517076,0.5654876324243773,-0.0403667525926215,-0.09807005904517076,0.5654876324243773,10000,0,0.0,supported,26.651058810253637,-9.341461297759443,76.03059557291559
h6_excluding_confirmed_audited_disclosures,per_model,glm-5p2_20260815_030703,1,log,negative,0.34027858587651494,,,,-0.3986669337495229,1.356890108980319,10000,25,0.0025,withheld_undefined_support,40.53390436436865,,
h6_excluding_confirmed_audited_disclosures,per_model,glm-5p2_20260815_030703,1,binary,all,0.34242424242424246,0.10631631299734749,0.5580399406431577,0.1428571428571429,0.10631631299734749,0.5580399406431577,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,glm-5p2_20260815_030703,1,binary,known_label,0.34242424242424246,0.10631631299734749,0.5580399406431577,0.1428571428571429,0.10631631299734749,0.5580399406431577,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,glm-5p2_20260815_030703,1,binary,positive,0.28846153846153844,0.011420634920634847,0.5415110153256705,0.06245192307692312,0.011420634920634847,0.5415110153256705,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,glm-5p2_20260815_030703,1,binary,negative,0.5476190476190477,,,,0.0,1.0,10000,25,0.0025,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling-small_20260815_192811,1,log,all,0.13624914388488563,-0.05956513212674501,0.334189027435433,-0.027738511810946775,-0.05956513212674501,0.334189027435433,10000,0,0.0,supported,14.596736879339847,-5.78258342144379,39.680715349517975
h6_excluding_confirmed_audited_disclosures,per_model,inkling-small_20260815_192811,1,log,known_label,0.13624914388488563,-0.05956513212674501,0.334189027435433,-0.027738511810946775,-0.05956513212674501,0.334189027435433,10000,0,0.0,supported,14.596736879339847,-5.78258342144379,39.680715349517975
h6_excluding_confirmed_audited_disclosures,per_model,inkling-small_20260815_192811,1,log,positive,0.10692254603326745,-0.08811587229354031,0.3116914262722268,-0.05877588186004701,-0.08811587229354031,0.3116914262722268,10000,0,0.0,supported,11.284805664482885,-8.434522844235163,36.573319861753234
h6_excluding_confirmed_audited_disclosures,per_model,inkling-small_20260815_192811,1,log,negative,0.18115028369402353,,,,0.06899287148695166,0.25131442828090655,10000,3849,0.3849,withheld_undefined_support,19.859529508721216,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling-small_20260815_192811,1,binary,all,0.1515151515151515,-0.04853975978975979,0.348569043181112,-0.013559877622377616,-0.04853975978975979,0.348569043181112,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling-small_20260815_192811,1,binary,known_label,0.1515151515151515,-0.04853975978975979,0.348569043181112,-0.013559877622377616,-0.04853975978975979,0.348569043181112,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling-small_20260815_192811,1,binary,positive,0.12152777777777779,-0.07056587837837837,0.31428702731092434,-0.038961038961038946,-0.07056587837837837,0.31428702731092434,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling-small_20260815_192811,1,binary,negative,0.0,,,,0.0,0.0,10000,3849,0.3849,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling_20260815_030703,1,log,all,0.07592635056265706,-0.027813109000794697,0.18370840160938876,-0.012381168760259874,-0.027813109000794697,0.18370840160938876,10000,0,0.0,supported,7.8883112096987045,-2.74298855822982,20.166536831530564
h6_excluding_confirmed_audited_disclosures,per_model,inkling_20260815_030703,1,log,known_label,0.07586319716750012,-0.02968917936243569,0.18522547400803374,-0.014290198767024087,-0.02968917936243569,0.18522547400803374,10000,0,0.0,supported,7.8814979116917785,-2.9252785070061953,20.348976519915727
h6_excluding_confirmed_audited_disclosures,per_model,inkling_20260815_030703,1,log,positive,0.0809754490749306,-0.027983223310677187,0.19541293338075963,-0.010526305955618298,-0.027983223310677187,0.19541293338075963,10000,0,0.0,supported,8.434427458492976,-2.7595319604378497,21.581293259207442
h6_excluding_confirmed_audited_disclosures,per_model,inkling_20260815_030703,1,log,negative,0.06936425414584946,,,,-0.37134207275389386,0.4535176050346123,10000,1656,0.1656,withheld_undefined_support,7.1826555317831025,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling_20260815_030703,1,binary,all,0.07815126050420168,-0.13923444976076557,0.2965530384495902,-0.10602564102564103,-0.13923444976076557,0.2965530384495902,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling_20260815_030703,1,binary,known_label,0.07012987012987015,-0.15024595278390346,0.2906471115091804,-0.11670219339858184,-0.15024595278390346,0.2906471115091804,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling_20260815_030703,1,binary,positive,0.06666666666666665,-0.16257270586473174,0.2940237028472323,-0.12464109121909635,-0.16257270586473174,0.2940237028472323,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,inkling_20260815_030703,1,binary,negative,0.16666666666666669,,,,-0.8,1.0,10000,1656,0.1656,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,kimi-k3_20260815_030702,1,log,all,0.10178319882749065,0.008526522954312554,0.20402947020156184,0.023067565393508894,0.008526522954312554,0.20402947020156184,10000,0,0.0,supported,10.7143415715998,0.8562977287065167,22.633429324248866
h6_excluding_confirmed_audited_disclosures,per_model,kimi-k3_20260815_030702,1,log,known_label,0.11509024086550923,0.016840287466616567,0.22234173429745097,0.030906851376515835,0.016840287466616567,0.22234173429745097,10000,0,0.0,supported,12.197468097001389,1.6982884441021369,24.899813044075813
h6_excluding_confirmed_audited_disclosures,per_model,kimi-k3_20260815_030702,1,log,positive,0.07423310485884116,-0.03334148557105658,0.19546222799454796,-0.018720945306655953,-0.03334148557105658,0.19546222799454796,10000,0,0.0,supported,7.705784365258454,-3.279178446143497,21.58728670982374
h6_excluding_confirmed_audited_disclosures,per_model,kimi-k3_20260815_030702,1,log,negative,0.3584401986403094,,,,0.20424222878535936,0.52948982355387,10000,70,0.007,withheld_undefined_support,43.10954481155066,,
h6_excluding_confirmed_audited_disclosures,per_model,kimi-k3_20260815_030702,1,binary,all,0.31517747858017137,0.10782902377895963,0.519609047550224,0.1424534193284193,0.10782902377895963,0.519609047550224,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,kimi-k3_20260815_030702,1,binary,known_label,0.3770034843205575,0.16666666666666663,0.5789499687955065,0.20157949566442995,0.16666666666666663,0.5789499687955065,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,kimi-k3_20260815_030702,1,binary,positive,0.2714285714285714,0.03559411692003461,0.4989611315169124,0.07407407407407407,0.03559411692003461,0.4989611315169124,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,kimi-k3_20260815_030702,1,binary,negative,1.0,,,,1.0,1.0,10000,70,0.007,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,minimax-m3_20260815_030703,1,log,all,0.1926880795123651,-0.01651016183922911,0.4017385530818826,0.02001906053978201,-0.01651016183922911,0.4017385530818826,10000,0,0.0,supported,21.25045295239329,-1.6374616103126653,49.44205699440295
h6_excluding_confirmed_audited_disclosures,per_model,minimax-m3_20260815_030703,1,log,known_label,0.1926880795123651,-0.01651016183922911,0.4017385530818826,0.02001906053978201,-0.01651016183922911,0.4017385530818826,10000,0,0.0,supported,21.25045295239329,-1.6374616103126653,49.44205699440295
h6_excluding_confirmed_audited_disclosures,per_model,minimax-m3_20260815_030703,1,log,positive,0.13945052977638284,-0.06988707725038124,0.3513642421349596,-0.0364903390440011,-0.06988707725038124,0.3513642421349596,10000,0,0.0,supported,14.964193126785869,-6.750088567522469,42.1004821489594
h6_excluding_confirmed_audited_disclosures,per_model,minimax-m3_20260815_030703,1,log,negative,0.6877729880901917,,,,0.05379013619806727,1.3217558399823162,10000,1420,0.142,withheld_undefined_support,98.92804453355907,,
h6_excluding_confirmed_audited_disclosures,per_model,minimax-m3_20260815_030703,1,binary,all,0.1395348837209302,-0.06830108400474526,0.3488378111608647,-0.035356471693680946,-0.06830108400474526,0.3488378111608647,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,minimax-m3_20260815_030703,1,binary,known_label,0.1395348837209302,-0.06830108400474526,0.3488378111608647,-0.035356471693680946,-0.06830108400474526,0.3488378111608647,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,minimax-m3_20260815_030703,1,binary,positive,0.09693558474046277,-0.11667207792207789,0.3142857142857142,-0.08414721929611324,-0.11667207792207789,0.3142857142857142,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,minimax-m3_20260815_030703,1,binary,negative,0.5,,,,0.0,1.0,10000,1420,0.142,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,qwen3.5-122b-a10b_20260815_030702,1,log,all,0.20671002813937278,0.028754202649656516,0.40096664510862834,0.05496354058779325,0.028754202649656516,0.40096664510862834,10000,0,0.0,supported,22.962596315160702,2.917159573191455,49.326745989537066
h6_excluding_confirmed_audited_disclosures,per_model,qwen3.5-122b-a10b_20260815_030702,1,log,known_label,0.20671002813937278,0.028754202649656516,0.40096664510862834,0.05496354058779325,0.028754202649656516,0.40096664510862834,10000,0,0.0,supported,22.962596315160702,2.917159573191455,49.326745989537066
h6_excluding_confirmed_audited_disclosures,per_model,qwen3.5-122b-a10b_20260815_030702,1,log,positive,0.20671002813937278,0.028754202649656516,0.40096664510862834,0.05496354058779325,0.028754202649656516,0.40096664510862834,10000,0,0.0,supported,22.962596315160702,2.917159573191455,49.326745989537066
h6_excluding_confirmed_audited_disclosures,per_model,qwen3.5-122b-a10b_20260815_030702,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,all,0.5058333333333334,0.3408333333333334,0.67,0.3633333333333334,0.3408333333333334,0.67,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,known_label,0.5058333333333334,0.3408333333333334,0.67,0.3633333333333334,0.3408333333333334,0.67,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,positive,0.5058333333333334,0.3408333333333334,0.67,0.3633333333333334,0.3408333333333334,0.67,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,qwen3.5-122b-a10b_20260815_030702,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,all,0.10985276684010614,0.02294968156512143,0.1971479192704595,0.0368649211236816,0.02294968156512143,0.1971479192704595,10000,0,0.0,supported,11.611372940976027,2.321505167188936,21.792418183886003
h6_excluding_confirmed_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,known_label,0.095206574566717,0.00597137288594345,0.18391823660749806,0.021425387078077132,0.00597137288594345,0.18391823660749806,10000,0,0.0,supported,9.988604014215236,0.5989237073221619,20.191754622254415
h6_excluding_confirmed_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,positive,0.11060086672624436,-0.00035836483875142293,0.23253536718779724,0.017009081869664124,-0.00035836483875142293,0.23253536718779724,10000,0,0.0,supported,11.694900635998923,-0.03583006337424312,26.179507171310796
h6_excluding_confirmed_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,negative,0.07871242638319487,-0.07982352068261012,0.2217032328706202,-0.04992857909363266,-0.07982352068261012,0.2217032328706202,10000,0,0.0,supported,8.189315340338874,-7.67207282946308,24.820089789650616
h6_excluding_confirmed_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,all,0.391304347826087,0.2016651248843664,0.5716934843345574,0.23404255319148942,0.2016651248843664,0.5716934843345574,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,known_label,0.38414634146341464,0.17884760824352428,0.5789481586850008,0.2142857142857143,0.17884760824352428,0.5789481586850008,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive,0.3894736842105263,0.11306042884990253,0.6496259590792837,0.15476190476190482,0.11306042884990253,0.6496259590792837,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,negative,0.4017857142857143,0.08974137931034484,0.693184205500382,0.14035087719298245,0.08974137931034484,0.693184205500382,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,primary_9,,9,log,all,0.14079214746342295,0.08702576210917874,0.19661955981574153,0.09609890296103157,0.08702576210917874,0.19661955981574153,10000,0,0.0,supported,15.118534632157358,9.092478387965306,21.7280850052438
h6_excluding_confirmed_audited_disclosures,primary_9,,9,log,known_label,0.14091614592991103,0.08677124558964039,0.19658173432987036,0.09570858880446502,0.08677124558964039,0.19658173432987036,10000,0,0.0,supported,15.132810038962086,9.064716083190648,21.7234806683655
h6_excluding_confirmed_audited_disclosures,primary_9,,9,log,positive,0.1282837815055089,0.07167485834942795,0.18664882198392077,0.08067746620340781,0.07167485834942795,0.18664882198392077,10000,0,0.0,supported,13.687558118799641,7.430598565001205,20.520396958572285
h6_excluding_confirmed_audited_disclosures,primary_9,,9,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,primary_9,,9,binary,all,0.31139689947321325,0.24645347563624156,0.3773442986869285,0.2567304035341816,0.24645347563624156,0.3773442986869285,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,primary_9,,9,binary,known_label,0.3210243004735891,0.25484191981221505,0.38809743040150513,0.26497639059702394,0.25484191981221505,0.38809743040150513,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,primary_9,,9,binary,positive,0.2959740273645967,0.21936889843300178,0.3746584940290218,0.23006663254057255,0.21936889843300178,0.3746584940290218,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,primary_9,,9,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,all_10,,10,log,all,0.13852628022583283,0.08945359326076498,0.18903434596818924,0.09769493402149783,0.08945359326076498,0.18903434596818924,10000,0,0.0,supported,14.857986611181712,9.35765828114652,20.80824445315653
h6_excluding_confirmed_audited_disclosures,all_10,,10,log,known_label,0.1395106741420058,0.09085118959337811,0.1903654820949669,0.098246642160874,0.09085118959337811,0.1903654820949669,10000,0,0.0,supported,14.971107783187563,9.51060299589436,20.96916375074458
h6_excluding_confirmed_audited_disclosures,all_10,,10,log,positive,0.12394292743369562,,,,0.07105917279278398,0.17896969169583712,10000,54,0.0054,withheld_undefined_support,13.195126579192994,,
h6_excluding_confirmed_audited_disclosures,all_10,,10,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,all_10,,10,binary,all,0.3141081412029106,0.2525723687723849,0.37673992639093334,0.26224596642234255,0.2525723687723849,0.37673992639093334,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,all_10,,10,binary,known_label,0.32413137636744344,0.2615309394586604,0.38762110938712535,0.27160841601329094,0.2615309394586604,0.38762110938712535,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,all_10,,10,binary,positive,0.296376624628137,,,,0.20583822533673216,0.3849701174321157,10000,54,0.0054,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,all_10,,10,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,raw_reasoning_8,,8,log,all,0.13840604953757163,0.07935369584375436,0.20005291493237912,0.08796258692429341,0.07935369584375436,0.20005291493237912,10000,0,0.0,supported,14.844177986526011,8.258716094139164,22.14673903145135
h6_excluding_confirmed_audited_disclosures,raw_reasoning_8,,8,log,known_label,0.13854554781237072,0.07909584372266665,0.20023399312834203,0.08847823585212142,0.07909584372266665,0.20023399312834203,10000,0,0.0,supported,14.860199668698382,8.23080495319615,22.16885914527263
h6_excluding_confirmed_audited_disclosures,raw_reasoning_8,,8,log,positive,0.12433413783491831,0.061152347271901566,0.1888444983772768,0.07184214831067492,0.061152347271901566,0.1888444983772768,10000,0,0.0,supported,13.239418353214951,6.306085627248305,20.785311475938855
h6_excluding_confirmed_audited_disclosures,raw_reasoning_8,,8,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,raw_reasoning_8,,8,binary,all,0.2979925872380147,0.2270554783392905,0.36806656563450735,0.23909268833514943,0.2270554783392905,0.36806656563450735,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,raw_reasoning_8,,8,binary,known_label,0.3088234133634375,0.2373202832233386,0.38065964583903,0.24880488458855604,0.2373202832233386,0.38065964583903,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,raw_reasoning_8,,8,binary,positive,0.28064185611582115,0.1962563054316051,0.366704644383737,0.2098116636737048,0.1962563054316051,0.366704644383737,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,raw_reasoning_8,,8,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,claude_summary_only,,1,log,all,0.15988093087023358,0.0714428274522911,0.2514169163069085,0.0856340189217864,0.0714428274522911,0.2514169163069085,10000,0,0.0,supported,17.3371150392,7.405674238554955,28.58460627861023
h6_excluding_confirmed_audited_disclosures,claude_summary_only,,1,log,known_label,0.15988093087023358,0.0714428274522911,0.2514169163069085,0.0856340189217864,0.0714428274522911,0.2514169163069085,10000,0,0.0,supported,17.3371150392,7.405674238554955,28.58460627861023
h6_excluding_confirmed_audited_disclosures,claude_summary_only,,1,log,positive,0.15988093087023358,0.0714428274522911,0.2514169163069085,0.0856340189217864,0.0714428274522911,0.2514169163069085,10000,0,0.0,supported,17.3371150392,7.405674238554955,28.58460627861023
h6_excluding_confirmed_audited_disclosures,claude_summary_only,,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,claude_summary_only,,1,binary,all,0.4186313973548016,0.2301561533704391,0.6045897559964055,0.25958985680053454,0.2301561533704391,0.6045897559964055,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,claude_summary_only,,1,binary,known_label,0.4186313973548016,0.2301561533704391,0.6045897559964055,0.25958985680053454,0.2301561533704391,0.6045897559964055,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,claude_summary_only,,1,binary,positive,0.4186313973548016,0.2301561533704391,0.6045897559964055,0.25958985680053454,0.2301561533704391,0.6045897559964055,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,claude_summary_only,,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_audited_disclosures,both_labels_supported,,7,log,all,0.1286483383087429,0.06553249281376555,0.19354903947652247,0.07505350049854595,0.06553249281376555,0.19354903947652247,10000,0,0.0,supported,13.72901124710578,6.772743021840238,21.3548896894948
h6_excluding_confirmed_audited_disclosures,both_labels_supported,,7,log,known_label,0.12880776490851328,0.0649334743324832,0.1939204949525472,0.07490072120791001,0.0649334743324832,0.1939204949525472,10000,0,0.0,supported,13.747144122057048,6.7088033279140395,21.39997600107259
h6_excluding_confirmed_audited_disclosures,both_labels_supported,,7,log,positive,0.11256615350571053,0.044181175631215,0.18075724596519255,0.05583666279839721,0.044181175631215,0.18075724596519255,10000,0,0.0,supported,11.914628991446303,4.517169737780382,19.81242944812111
h6_excluding_confirmed_audited_disclosures,both_labels_supported,,7,log,negative,0.24882578820492693,,,,0.07335842932964348,0.44139742342792343,10000,5643,0.5643,withheld_undefined_support,28.251858374193397,,
h6_excluding_confirmed_audited_disclosures,both_labels_supported,,7,binary,all,0.2683010520815406,0.1907910294129382,0.34589321796221617,0.20348012667257187,0.1907910294129382,0.34589321796221617,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,both_labels_supported,,7,binary,known_label,0.2806791390820238,0.2018738533410508,0.35994897859447983,0.21445856833388968,0.2018738533410508,0.35994897859447983,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,both_labels_supported,,7,binary,positive,0.24847164508474792,0.15323401255537014,0.34415562236345126,0.16880388499514917,0.15323401255537014,0.34415562236345126,10000,0,0.0,supported,,,
h6_excluding_confirmed_audited_disclosures,both_labels_supported,,7,binary,negative,0.44581443688586553,,,,0.25301263252876155,0.6357285209070104,10000,5643,0.5643,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,per_model,claude-opus-4-7_20260815_042213,1,log,all,0.15988093087023358,0.0715979710699937,0.24950334822738213,0.0849411905911163,0.0715979710699937,0.24950334822738213,10000,0,0.0,supported,17.3371150392,7.422338836087661,28.33878615230136
